Assessment,Assessment Language,State,District,School,Local ID,State ID,FAST ID,First Name,Last Name,Gender,DOB,Race,Special Ed. Status,Grade,Season,Final_Date,early_reading_english_composite_score,early_reading_english_percentile_at_school,early_reading_english_percentile_at_lea,early_reading_english_percentile_at_nation,early_reading_english_risk_level,concepts_of_print_total_items,concepts_of_print_items_correct,concepts_of_print_ic_per_minute,concepts_of_print_error_total_items_items_correct,concepts_of_print_percentile_at_school,concepts_of_print_percentile_at_lea,concepts_of_print_percentile_at_nation,concepts_of_print_risk_level,decodable_words_total_words_read,decodable_words_words_read_correct,decodable_words_wrc_per_minute,decodable_words_percentile_at_school,decodable_words_percentile_at_lea,decodable_words_percentile_at_nation,decodable_words_risk_level,letter_names_total_words_read,letter_names_words_read_correct,letter_names_wrc_per_minute,letter_names_percentile_at_school,letter_names_percentile_at_lea,letter_names_percentile_at_nation,letter_names_risk_level,letter_sounds_total_words_read,letter_sounds_words_read_correct,letter_sounds_wrc_per_minute,letter_sounds_percentile_at_school,letter_sounds_percentile_at_lea,letter_sounds_percentile_at_nation,letter_sounds_risk_level,nonsense_words_total_words_read,nonsense_words_words_read_correct,nonsense_words_wrc_per_minute,nonsense_words_percentile_at_school,nonsense_words_percentile_at_lea,nonsense_words_percentile_at_nation,nonsense_words_risk_level,onset_sounds_total_items,onset_sounds_items_correct,onset_sounds_ic_per_minute,onset_sounds_error_total_items_items_correct,onset_sounds_percentile_at_school,onset_sounds_percentile_at_lea,onset_sounds_percentile_at_nation,onset_sounds_risk_level,oral_repetition_total_items,oral_repetition_items_correct,oral_repetition_ic_per_minute,oral_repetition_error_total_items_items_correct,oral_repetition_percentile_at_school,oral_repetition_percentile_at_lea,oral_repetition_percentile_at_nation,oral_repetition_risk_level,word_rhyming_total_items,word_rhyming_items_correct,word_rhyming_ic_per_minute,word_rhyming_error_total_items_items_correct,word_rhyming_percentile_at_school,word_rhyming_percentile_at_lea,word_rhyming_percentile_at_nation,word_rhyming_risk_level,sentence_reading_total_words_read,sentence_reading_words_read_correct,sentence_reading_wrc_per_minute,sentence_reading_percentile_at_school,sentence_reading_percentile_at_lea,sentence_reading_percentile_at_nation,sentence_reading_risk_level,sight_words_total_words_read,sight_words_words_read_correct,sight_words_wrc_per_minute,sight_words_percentile_at_school,sight_words_percentile_at_lea,sight_words_percentile_at_nation,sight_words_risk_level,word_blending_total_items,word_blending_items_correct,word_blending_ic_per_minute,word_blending_error_total_items_items_correct,word_blending_percentile_at_school,word_blending_percentile_at_lea,word_blending_percentile_at_nation,word_blending_risk_level,word_segmenting_total_items,word_segmenting_items_correct,word_segmenting_ic_per_minute,word_segmenting_error_total_items_items_correct,word_segmenting_percentile_at_school,word_segmenting_percentile_at_lea,word_segmenting_percentile_at_nation,word_segmenting_risk_level,cbmr_english_total_words_read,cbmr_english_words_read_correct,cbmr_english_wrc_per_minute,cbmr_english_median_accuracy,cbmr_english_error_twr_wrc,cbmr_english_percentile_at_school,cbmr_english_percentile_at_lea,cbmr_english_percentile_at_nation,cbmr_english_risk_level,decodable_words_error,letter_names_error,letter_sounds_error,nonsense_words_error,sentence_reading_error,sight_words_error,growth_score_from_fall,school_growth_percentile_from_fall,district_growth_percentile_from_fall,national_growth_percentile_from_fall,growth_percentile_by_start_score_from_fall,growth_score_from_winter,school_growth_percentile_from_winter,district_growth_percentile_from_winter,national_growth_percentile_from_winter,growth_percentile_by_start_score_from_winter,growth_score_from_spring,school_growth_percentile_from_spring,district_growth_percentile_from_spring,national_growth_percentile_from_spring,growth_percentile_by_start_score_from_spring,growth_score_from_screening_period_4,school_growth_percentile_from_screening_period_4,district_growth_percentile_from_screening_period_4,national_growth_percentile_from_screening_period_4,growth_percentile_by_start_score_from_screening_period_4
Early Reading English,,,,,,,,,,,,,,Kindergarten,Spring,3/29/2023,53,41.37931,20.3125,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,30,22,22,32.183907,19.744318,9,highRisk,9,1,1,17.241379,5.255682,3,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,5,50.57471,31.25,18,someRisk,,,,,,,,,34,30,46.15,4,66.666664,36.079544,49,lowRisk,,,,,,,,,,,,8,8,,8,0.353211,1.5625,0.6165541,1,6,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Spring,3/29/2023,53,41.37931,20.3125,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,30,22,22,32.183907,19.744318,9,highRisk,9,1,1,17.241379,5.255682,3,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,5,50.57471,31.25,18,someRisk,,,,,,,,,34,30,46.15,4,66.666664,36.079544,49,lowRisk,,,,,,,,,,,,8,8,,8,0.93779904,83.97864,51.19088,43,59,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Spring,3/29/2023,53,41.37931,20.3125,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,30,22,22,32.183907,19.744318,9,highRisk,9,1,1,17.241379,5.255682,3,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,5,50.57471,31.25,18,someRisk,,,,,,,,,34,30,46.15,4,66.666664,36.079544,49,lowRisk,,,,,,,,,,,,8,8,,8,0.8333333,65.55407,33.51351,28,41,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Spring,3/29/2023,53,41.37931,20.3125,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,30,22,22,32.183907,19.744318,9,highRisk,9,1,1,17.241379,5.255682,3,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,5,50.57471,31.25,18,someRisk,,,,,,,,,34,30,46.15,4,66.666664,36.079544,49,lowRisk,,,,,,,,,,,,8,8,,8,0.3598131,3.471295,0.9121622,1,2,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Spring,3/29/2023,53,41.37931,20.3125,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,30,22,22,32.183907,19.744318,9,highRisk,9,1,1,17.241379,5.255682,3,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,5,50.57471,31.25,18,someRisk,,,,,,,,,34,30,46.15,4,66.666664,36.079544,49,lowRisk,,,,,,,,,,,,8,8,,8,1.1173708,94.32577,76.95101,69,82,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Spring,3/29/2023,53,41.37931,20.3125,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,30,22,22,32.183907,19.744318,9,highRisk,9,1,1,17.241379,5.255682,3,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,5,50.57471,31.25,18,someRisk,,,,,,,,,34,30,46.15,4,66.666664,36.079544,49,lowRisk,,,,,,,,,,,,8,8,,8,0.9043062,79.3725,45.160473,38,59,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Spring,3/29/2023,53,41.37931,20.3125,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,30,22,22,32.183907,19.744318,9,highRisk,9,1,1,17.241379,5.255682,3,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,5,50.57471,31.25,18,someRisk,,,,,,,,,34,30,46.15,4,66.666664,36.079544,49,lowRisk,,,,,,,,,,,,8,8,,8,0.6603774,29.03872,13.16723,10,30,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Spring,3/29/2023,53,41.37931,20.3125,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,30,22,22,32.183907,19.744318,9,highRisk,9,1,1,17.241379,5.255682,3,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,5,50.57471,31.25,18,someRisk,,,,,,,,,34,30,46.15,4,66.666664,36.079544,49,lowRisk,,,,,,,,,,,,8,8,,8,0.57211536,18.424566,8.462838,5,5,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Spring,3/29/2023,53,41.37931,20.3125,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,30,22,22,32.183907,19.744318,9,highRisk,9,1,1,17.241379,5.255682,3,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,5,50.57471,31.25,18,someRisk,,,,,,,,,34,30,46.15,4,66.666664,36.079544,49,lowRisk,,,,,,,,,,,,8,8,,8,0.9560976,87.38318,54.619934,46,57,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.8235294,13.487739,25.827927,31,51,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.371134,52.0436,72.747955,84,87,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.8842105,16.961853,30.336227,37,56,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.4285715,63.623978,79.02587,87,93,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.7291666,9.809264,19.592146,22,37,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.5098039,75.54496,84.45268,91,93,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.36082473,1.226158,6.707677,5,22,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.2788461,56.08726,64.717285,77,86,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.0315789,22.820164,41.392097,53,76,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.298969,47.411446,66.71442,79,86,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.3571428,50.88556,72.031685,83,88,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.2526317,42.779293,62.273533,75,81,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.44210526,3.746594,8.426729,7,30,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.875,15.803815,29.156485,36,65,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.0566038,63.351135,43.692593,56,59,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.73333335,38.518024,19.735401,23,43,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.1121495,69.15888,50.644646,61,78,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.13084112,2.3364487,0.7078453,1,4,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.41584158,17.75701,7.457656,6,14,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.2142857,78.37116,59.231483,72,77,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.1442307,72.63017,53.60243,65,72,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.83168316,45.72764,26.114435,32,35,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.91588783,51.721558,31.701357,40,46,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.046729,62.275448,42.79936,54,58,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.6851852,98.27844,92.49178,95,97,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.0714285,64.485985,45.521194,57,68,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.372549,93.257675,73.03446,84,91,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.5943396,11.601796,13.103564,13,15,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.5188679,94.68563,84.8993,91,94,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.3263159,88.651535,69.30142,81,87,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.13207547,0,0.85109967,1,5,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.1553397,74.96662,54.88329,66,72,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.6057693,29.439253,14.215893,14,22,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.26666668,7.009346,3.5392265,3,5,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,1.1226414,70.293724,51.622147,63,69,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/30/2022,44,50.588234,30.276566,19,someRisk,,,,,,,,,,,,,,,,,,,,,,,10,7,7,24.705883,14.244186,7,highRisk,5,0,0,0,0,5,highRisk,16,16,8.97,0,52.941177,42.296513,99,lowRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,23.08,9,75.29412,49.6361,40,lowRisk,,,,,,,,,,,,3,5,,,0.875,50.33378,29.156485,36,55,,,,,,,,,,,,,,,
